flight_id,flight_date,origin,destination,aircraft_id,aircraft_type,scheduled_departure,scheduled_duration_min,delay_reason,departure_delay_min,cancelled,passengers
FL004823,2025-08-02,HEL,MUC,OH-A114,A320,2025-08-02 18:55:00,168,None,0,False,136
FL004824,2025-08-02,HEL,CDG,OH-A141,A350,2025-08-02 05:18:00,267,None,0,False,261
FL004825,2025-08-02,HEL,LHR,OH-A103,A350,2025-08-02 08:00:00,321,Late Aircraft,44,False,279
FL004826,2025-08-02,HEL,JFK,OH-A132,A321,2025-08-02 05:48:00,494,Crew,54,False,126
FL004827,2025-08-02,HEL,OSL,OH-A114,A320,2025-08-02 13:32:00,107,None,0,False,125
FL004828,2025-08-02,HEL,CPH,OH-A116,A320,2025-08-02 12:53:00,314,None,0,False,156
FL004829,2025-08-02,HEL,CPH,OH-A109,A320,2025-08-02 15:09:00,93,None,0,False,139
FL004830,2025-08-03,HEL,CPH,OH-A126,A320,2025-08-03 12:20:00,212,None,0,False,142
FL004831,2025-08-03,HEL,MAD,OH-A110,A320,2025-08-03 16:39:00,208,Technical,66,False,148
FL004832,2025-08-03,HEL,CDG,OH-A108,A321,2025-08-03 20:08:00,553,Crew,5,False,195
FL004833,2025-08-03,HEL,ARN,OH-A135,A321,2025-08-03 20:02:00,549,Weather,11,False,171
FL004834,2025-08-03,HEL,NRT,OH-A123,E190,2025-08-03 11:29:00,204,None,0,False,78
FL004835,2025-08-03,HEL,MUC,OH-A113,A350,2025-08-03 18:36:00,52,None,0,False,173
FL004836,2025-08-03,HEL,CDG,OH-A107,A350,2025-08-03 12:07:00,278,Late Aircraft,47,False,259
FL004837,2025-08-03,HEL,JFK,OH-A147,A321,2025-08-03 17:35:00,487,Weather,57,False,140
FL004838,2025-08-03,HEL,JFK,OH-A144,A350,2025-08-03 11:40:00,64,Ground Handling,33,False,295
FL004839,2025-08-03,HEL,OSL,OH-A128,A321,2025-08-03 09:33:00,275,Late Aircraft,15,False,138
FL004840,2025-08-03,HEL,BKK,OH-A135,A321,2025-08-03 16:58:00,49,Crew,13,False,169
FL004841,2025-08-03,HEL,MUC,OH-A130,A350,2025-08-03 17:41:00,280,None,0,False,226
FL004842,2025-08-03,HEL,LHR,OH-A134,A320,2025-08-03 16:41:00,475,None,0,False,149
FL004843,2025-08-03,HEL,FRA,OH-A131,E190,2025-08-03 05:08:00,354,Weather,8,False,85
FL004844,2025-08-03,HEL,OSL,OH-A129,A350,2025-08-03 17:53:00,172,Weather,49,False,175
FL004845,2025-08-03,HEL,JFK,OH-A147,A321,2025-08-03 15:45:00,432,None,0,False,180
FL004846,2025-08-03,HEL,LHR,OH-A110,A320,2025-08-03 15:50:00,164,None,0,False,169
FL004847,2025-08-03,HEL,FRA,OH-A137,A320,2025-08-03 12:17:00,261,None,0,False,147
FL004848,2025-08-03,HEL,ARN,OH-A103,A350,2025-08-03 14:04:00,235,None,0,False,288
FL004849,2025-08-03,HEL,BKK,OH-A121,A320,2025-08-03 14:15:00,466,None,0,False,139
FL004850,2025-08-03,HEL,CDG,OH-A128,A321,2025-08-03 14:48:00,378,Weather,43,False,168
FL004851,2025-08-03,HEL,MAD,OH-A138,A321,2025-08-03 16:12:00,228,None,0,False,138
FL004852,2025-08-03,HEL,CDG,OH-A105,E190,2025-08-03 13:21:00,114,None,0,False,91
FL004853,2025-08-03,HEL,MUC,OH-A126,A320,2025-08-03 18:44:00,533,Technical,49,False,151
FL004854,2025-08-04,HEL,BKK,OH-A125,A321,2025-08-04 21:17:00,431,None,0,False,207
FL004855,2025-08-04,HEL,NRT,OH-A103,A350,2025-08-04 09:28:00,617,None,0,False,200
FL004856,2025-08-04,HEL,LHR,OH-A109,A320,2025-08-04 18:34:00,121,None,0,False,161
FL004857,2025-08-04,HEL,LHR,OH-A133,A320,2025-08-04 21:06:00,502,None,0,False,103
FL004858,2025-08-04,HEL,ARN,OH-A105,E190,2025-08-04 19:34:00,591,Crew,5,False,61
FL004859,2025-08-04,HEL,AMS,OH-A125,A321,2025-08-04 16:21:00,190,None,0,False,156
FL004860,2025-08-04,HEL,OSL,OH-A115,A321,2025-08-04 16:44:00,64,Late Aircraft,5,False,169
FL004861,2025-08-04,HEL,BKK,OH-A121,A320,2025-08-04 16:16:00,577,Crew,23,False,153
FL004862,2025-08-04,HEL,NRT,OH-A112,A350,2025-08-04 18:38:00,51,None,0,False,273
FL004863,2025-08-04,HEL,JFK,OH-A127,A321,2025-08-04 09:33:00,371,None,0,False,125
FL004864,2025-08-04,HEL,LHR,OH-A119,A350,2025-08-04 09:39:00,434,None,0,False,271
FL004865,2025-08-04,HEL,MAD,OH-A108,A321,2025-08-04 08:08:00,204,None,0,False,167
FL004866,2025-08-04,HEL,FRA,OH-A103,A350,2025-08-04 05:11:00,363,None,0,False,238
FL004867,2025-08-04,HEL,LHR,OH-A109,A320,2025-08-04 11:25:00,197,Weather,42,False,127
FL004868,2025-08-04,HEL,MUC,OH-A147,A321,2025-08-04 15:08:00,157,None,0,False,140
FL004869,2025-08-04,HEL,OSL,OH-A146,A320,2025-08-04 07:27:00,198,None,0,False,107
FL004870,2025-08-04,HEL,BKK,OH-A100,A350,2025-08-04 14:32:00,349,None,0,False,262
FL004871,2025-08-04,HEL,OSL,OH-A131,E190,2025-08-04 14:18:00,513,None,0,False,81
FL004872,2025-08-04,HEL,CDG,OH-A114,A320,2025-08-04 17:04:00,197,None,0,False,162
FL004873,2025-08-04,HEL,LHR,OH-A124,A350,2025-08-04 10:50:00,193,None,0,False,258
FL004874,2025-08-05,HEL,CDG,OH-A125,A321,2025-08-05 18:28:00,503,None,0,False,174
FL004875,2025-08-05,HEL,CPH,OH-A116,A320,2025-08-05 05:46:00,101,ATC,45,False,109
FL004876,2025-08-05,HEL,JFK,OH-A121,A320,2025-08-05 11:20:00,509,None,0,False,114
FL004877,2025-08-05,HEL,BKK,OH-A120,A350,2025-08-05 09:06:00,570,None,0,False,169
FL004878,2025-08-05,HEL,ARN,OH-A122,E190,2025-08-05 12:09:00,170,Technical,17,True,96
FL004879,2025-08-05,HEL,CPH,OH-A136,A321,2025-08-05 13:12:00,205,None,0,False,148
FL004880,2025-08-05,HEL,LHR,OH-A105,E190,2025-08-05 15:11:00,293,None,0,False,81
FL004881,2025-08-05,HEL,JFK,OH-A120,A350,2025-08-05 09:49:00,444,None,0,False,232
FL004882,2025-08-05,HEL,LHR,OH-A114,A320,2025-08-05 12:22:00,270,None,0,False,152
FL004883,2025-08-05,HEL,ARN,OH-A122,E190,2025-08-05 12:55:00,360,Weather,5,False,81
FL004884,2025-08-05,HEL,CDG,OH-A119,A350,2025-08-05 19:33:00,100,None,0,False,255
FL004885,2025-08-05,HEL,AMS,OH-A134,A320,2025-08-05 17:18:00,476,None,0,False,166
FL004886,2025-08-05,HEL,AMS,OH-A128,A321,2025-08-05 13:52:00,341,Technical,91,False,172
FL004887,2025-08-05,HEL,MUC,OH-A120,A350,2025-08-05 19:44:00,261,Crew,45,False,188
FL004888,2025-08-05,HEL,LHR,OH-A147,A321,2025-08-05 11:05:00,414,None,0,False,199
FL004889,2025-08-05,HEL,ARN,OH-A120,A350,2025-08-05 18:41:00,404,None,0,False,290
FL004890,2025-08-05,HEL,CPH,OH-A117,A321,2025-08-05 17:09:00,103,None,0,False,128
FL004891,2025-08-05,HEL,FCO,OH-A108,A321,2025-08-05 12:57:00,222,None,0,False,151
FL004892,2025-08-05,HEL,MAD,OH-A124,A350,2025-08-05 21:35:00,126,ATC,15,False,246
FL004893,2025-08-05,HEL,LHR,OH-A103,A350,2025-08-05 08:21:00,412,None,0,False,289
FL004894,2025-08-05,HEL,BKK,OH-A144,A350,2025-08-05 08:55:00,457,Technical,54,False,242
FL004895,2025-08-06,HEL,LHR,OH-A114,A320,2025-08-06 21:09:00,286,None,0,False,124
FL004896,2025-08-06,HEL,BKK,OH-A101,A320,2025-08-06 16:55:00,563,None,0,False,162
FL004897,2025-08-06,HEL,CDG,OH-A103,A350,2025-08-06 09:25:00,348,None,0,False,249
FL004898,2025-08-06,HEL,BKK,OH-A101,A320,2025-08-06 07:57:00,324,None,0,False,150
FL004899,2025-08-06,HEL,LHR,OH-A130,A350,2025-08-06 09:37:00,248,Crew,29,False,242
FL004900,2025-08-06,HEL,FCO,OH-A100,A350,2025-08-06 12:44:00,367,None,0,False,177
FL004901,2025-08-06,HEL,MUC,OH-A132,A321,2025-08-06 07:57:00,59,None,0,False,172
FL004902,2025-08-06,HEL,AMS,OH-A123,E190,2025-08-06 07:57:00,269,None,0,False,99
FL004903,2025-08-06,HEL,FRA,OH-A144,A350,2025-08-06 11:33:00,281,None,0,False,239
FL004904,2025-08-06,HEL,LHR,OH-A133,A320,2025-08-06 09:05:00,158,None,0,False,134
FL004905,2025-08-06,HEL,MAD,OH-A126,A320,2025-08-06 17:42:00,385,None,0,False,150
FL004906,2025-08-06,HEL,BKK,OH-A109,A320,2025-08-06 12:06:00,410,Ground Handling,5,False,113
FL004907,2025-08-06,HEL,BCN,OH-A107,A350,2025-08-06 05:34:00,367,None,0,False,278
FL004908,2025-08-06,HEL,LHR,OH-A146,A320,2025-08-06 09:35:00,123,Crew,38,False,106
FL004909,2025-08-06,HEL,MAD,OH-A128,A321,2025-08-06 12:09:00,311,Technical,9,False,203
FL004910,2025-08-06,HEL,FRA,OH-A110,A320,2025-08-06 07:44:00,174,Technical,14,False,144
FL004911,2025-08-06,HEL,NRT,OH-A122,E190,2025-08-06 21:27:00,522,ATC,30,False,80
FL004912,2025-08-06,HEL,LHR,OH-A130,A350,2025-08-06 13:34:00,495,None,0,False,204
FL004913,2025-08-06,HEL,MUC,OH-A115,A321,2025-08-06 20:26:00,354,None,0,False,132
FL004914,2025-08-06,HEL,FRA,OH-A143,A321,2025-08-06 15:26:00,219,Crew,28,False,127
FL004915,2025-08-06,HEL,NRT,OH-A119,A350,2025-08-06 08:11:00,604,Late Aircraft,13,False,207
FL004916,2025-08-06,HEL,CPH,OH-A102,E190,2025-08-06 21:00:00,614,None,0,False,92
FL004917,2025-08-06,HEL,BCN,OH-A105,E190,2025-08-06 18:10:00,195,None,0,False,98
FL004918,2025-08-06,HEL,JFK,OH-A124,A350,2025-08-06 07:21:00,246,None,0,False,211
FL004919,2025-08-06,HEL,AMS,OH-A122,E190,2025-08-06 15:54:00,389,None,0,False,74
FL004920,2025-08-06,HEL,MUC,OH-A121,A320,2025-08-06 16:15:00,249,None,0,False,155
FL004921,2025-08-07,HEL,OSL,OH-A146,A320,2025-08-07 06:10:00,156,None,0,False,121
FL004922,2025-08-07,HEL,OSL,OH-A112,A350,2025-08-07 21:54:00,270,None,0,False,168
FL004923,2025-08-07,HEL,ARN,OH-A147,A321,2025-08-07 09:07:00,199,None,0,False,165
FL004924,2025-08-07,HEL,ARN,OH-A122,E190,2025-08-07 20:36:00,202,None,0,False,79
FL004925,2025-08-07,HEL,JFK,OH-A112,A350,2025-08-07 08:43:00,187,Weather,5,False,266
FL004926,2025-08-07,HEL,ARN,OH-A109,A320,2025-08-07 05:06:00,380,Weather,82,False,172
FL004927,2025-08-07,HEL,JFK,OH-A110,A320,2025-08-07 17:57:00,511,None,0,False,144
FL004928,2025-08-07,HEL,NRT,OH-A133,A320,2025-08-07 08:47:00,409,None,0,False,138
FL004929,2025-08-07,HEL,LHR,OH-A128,A321,2025-08-07 20:19:00,545,None,0,False,184
FL004930,2025-08-07,HEL,FRA,OH-A116,A320,2025-08-07 15:40:00,296,None,0,False,135
FL004931,2025-08-07,HEL,AMS,OH-A109,A320,2025-08-07 07:25:00,387,None,0,False,154
FL004932,2025-08-07,HEL,AMS,OH-A132,A321,2025-08-07 13:50:00,391,None,0,False,183
FL004933,2025-08-07,HEL,AMS,OH-A142,A350,2025-08-07 11:47:00,507,Technical,51,False,227
FL004934,2025-08-07,HEL,CDG,OH-A115,A321,2025-08-07 14:16:00,236,None,0,False,142
FL004935,2025-08-07,HEL,MAD,OH-A125,A321,2025-08-07 08:36:00,190,None,0,False,180
FL004936,2025-08-07,HEL,AMS,OH-A102,E190,2025-08-07 10:49:00,51,None,0,False,67
FL004937,2025-08-07,HEL,OSL,OH-A105,E190,2025-08-07 06:18:00,133,Technical,71,False,93
FL004938,2025-08-07,HEL,AMS,OH-A118,A350,2025-08-07 18:58:00,158,None,0,False,237
FL004939,2025-08-07,HEL,BKK,OH-A110,A320,2025-08-07 20:50:00,600,Crew,31,False,101
FL004940,2025-08-07,HEL,BKK,OH-A107,A350,2025-08-07 08:45:00,423,None,0,False,271
FL004941,2025-08-07,HEL,ARN,OH-A100,A350,2025-08-07 19:57:00,189,None,0,False,281
FL004942,2025-08-07,HEL,BCN,OH-A120,A350,2025-08-07 06:18:00,132,Technical,32,False,296
FL004943,2025-08-08,HEL,BCN,OH-A140,A320,2025-08-08 10:09:00,390,None,0,False,163
FL004944,2025-08-08,HEL,BKK,OH-A110,A320,2025-08-08 15:17:00,568,Technical,26,False,155
FL004945,2025-08-08,HEL,MAD,OH-A102,E190,2025-08-08 10:26:00,211,None,0,False,95
FL004946,2025-08-08,HEL,JFK,OH-A145,A350,2025-08-08 17:16:00,545,None,0,False,224
FL004947,2025-08-08,HEL,AMS,OH-A118,A350,2025-08-08 11:30:00,170,None,0,False,219
FL004948,2025-08-08,HEL,LHR,OH-A110,A320,2025-08-08 07:32:00,273,None,0,False,122
FL004949,2025-08-08,HEL,BCN,OH-A147,A321,2025-08-08 16:04:00,277,Late Aircraft,21,False,197
FL004950,2025-08-08,HEL,AMS,OH-A141,A350,2025-08-08 06:08:00,265,None,0,False,239
FL004951,2025-08-08,HEL,CDG,OH-A131,E190,2025-08-08 20:47:00,551,None,0,False,56
FL004952,2025-08-08,HEL,MAD,OH-A111,E190,2025-08-08 10:50:00,340,ATC,40,False,77
FL004953,2025-08-08,HEL,BCN,OH-A142,A350,2025-08-08 19:48:00,215,None,0,False,228
FL004954,2025-08-08,HEL,CDG,OH-A144,A350,2025-08-08 14:33:00,157,None,0,False,232
FL004955,2025-08-08,HEL,LHR,OH-A101,A320,2025-08-08 21:12:00,53,None,0,False,135
FL004956,2025-08-08,HEL,MUC,OH-A110,A320,2025-08-08 09:01:00,477,None,0,False,151
FL004957,2025-08-08,HEL,CDG,OH-A113,A350,2025-08-08 10:35:00,135,None,0,False,254
FL004958,2025-08-08,HEL,LHR,OH-A118,A350,2025-08-08 14:27:00,237,None,0,False,236
FL004959,2025-08-08,HEL,LHR,OH-A102,E190,2025-08-08 17:14:00,453,Technical,7,False,57
FL004960,2025-08-08,HEL,MAD,OH-A126,A320,2025-08-08 10:13:00,128,None,0,False,172
FL004961,2025-08-08,HEL,AMS,OH-A133,A320,2025-08-08 05:25:00,292,None,0,False,118
FL004962,2025-08-08,HEL,CDG,OH-A131,E190,2025-08-08 10:50:00,398,None,0,False,60
FL004963,2025-08-08,HEL,CPH,OH-A144,A350,2025-08-08 16:25:00,161,None,0,False,238
FL004964,2025-08-08,HEL,ARN,OH-A102,E190,2025-08-08 09:37:00,594,None,0,False,65
FL004965,2025-08-08,HEL,MAD,OH-A130,A350,2025-08-08 14:01:00,157,Technical,5,False,241
FL004966,2025-08-08,HEL,BKK,OH-A125,A321,2025-08-08 17:30:00,351,None,0,False,138
FL004967,2025-08-08,HEL,CDG,OH-A125,A321,2025-08-08 14:19:00,384,None,0,False,152
FL004968,2025-08-09,HEL,BKK,OH-A119,A350,2025-08-09 19:07:00,364,None,0,False,293
FL004969,2025-08-09,HEL,ARN,OH-A129,A350,2025-08-09 08:14:00,288,Weather,67,False,231
FL004970,2025-08-09,HEL,CDG,OH-A137,A320,2025-08-09 16:03:00,612,None,0,False,114
FL004971,2025-08-09,HEL,FCO,OH-A123,E190,2025-08-09 09:56:00,497,None,0,False,63
FL004972,2025-08-09,HEL,AMS,OH-A119,A350,2025-08-09 12:42:00,227,ATC,40,False,250
FL004973,2025-08-09,HEL,JFK,OH-A124,A350,2025-08-09 13:29:00,95,None,0,False,192
FL004974,2025-08-09,HEL,AMS,OH-A146,A320,2025-08-09 07:08:00,364,Technical,43,False,146
FL004975,2025-08-09,HEL,BCN,OH-A111,E190,2025-08-09 07:17:00,428,None,0,False,58
FL004976,2025-08-09,HEL,AMS,OH-A109,A320,2025-08-09 09:45:00,96,None,0,False,117
FL004977,2025-08-09,HEL,FRA,OH-A104,A321,2025-08-09 12:00:00,558,Weather,95,False,169
FL004978,2025-08-09,HEL,FRA,OH-A147,A321,2025-08-09 11:50:00,419,Technical,19,False,202
FL004979,2025-08-09,HEL,BKK,OH-A107,A350,2025-08-09 10:47:00,189,None,0,False,197
FL004980,2025-08-09,HEL,FCO,OH-A113,A350,2025-08-09 21:15:00,136,Weather,41,False,205
FL004981,2025-08-09,HEL,AMS,OH-A124,A350,2025-08-09 12:08:00,307,None,0,False,242
FL004982,2025-08-09,HEL,AMS,OH-A108,A321,2025-08-09 11:49:00,566,None,0,False,132
FL004983,2025-08-09,HEL,AMS,OH-A103,A350,2025-08-09 15:34:00,115,Crew,31,False,240
FL004984,2025-08-09,HEL,FCO,OH-A146,A320,2025-08-09 13:35:00,72,Late Aircraft,41,False,168
FL004985,2025-08-09,HEL,BCN,OH-A116,A320,2025-08-09 17:29:00,401,None,0,False,166
FL004986,2025-08-09,HEL,MUC,OH-A136,A321,2025-08-09 05:59:00,503,None,0,False,153
FL004987,2025-08-09,HEL,FRA,OH-A115,A321,2025-08-09 06:27:00,604,Ground Handling,8,False,127
FL004988,2025-08-10,HEL,CPH,OH-A116,A320,2025-08-10 08:51:00,185,None,0,False,125
FL004989,2025-08-10,HEL,NRT,OH-A140,A320,2025-08-10 19:58:00,156,Weather,35,False,105
FL004990,2025-08-10,HEL,BCN,OH-A134,A320,2025-08-10 15:12:00,341,None,0,False,101
FL004991,2025-08-10,HEL,CPH,OH-A111,E190,2025-08-10 09:54:00,429,None,0,False,65
FL004992,2025-08-10,HEL,JFK,OH-A117,A321,2025-08-10 10:47:00,65,None,0,False,125
FL004993,2025-08-10,HEL,AMS,OH-A107,A350,2025-08-10 20:35:00,67,None,0,False,296
FL004994,2025-08-10,HEL,JFK,OH-A126,A320,2025-08-10 15:57:00,191,Technical,63,False,95
FL004995,2025-08-10,HEL,LHR,OH-A138,A321,2025-08-10 06:23:00,57,Weather,56,False,127
FL004996,2025-08-10,HEL,ARN,OH-A117,A321,2025-08-10 10:09:00,218,Crew,35,False,122
FL004997,2025-08-10,HEL,FRA,OH-A105,E190,2025-08-10 21:12:00,266,None,0,False,90
FL004998,2025-08-10,HEL,FRA,OH-A128,A321,2025-08-10 06:17:00,338,None,0,False,206
FL004999,2025-08-10,HEL,NRT,OH-A137,A320,2025-08-10 20:03:00,509,Ground Handling,27,False,166
FL005000,2025-08-10,HEL,CPH,OH-A114,A320,2025-08-10 20:21:00,211,None,0,False,146
FL005001,2025-08-10,HEL,NRT,OH-A129,A350,2025-08-10 09:44:00,574,None,0,False,272
FL005002,2025-08-10,HEL,OSL,OH-A132,A321,2025-08-10 16:35:00,274,None,0,False,127
FL005003,2025-08-10,HEL,BKK,OH-A130,A350,2025-08-10 10:37:00,327,Weather,17,False,175
FL005004,2025-08-10,HEL,MAD,OH-A145,A350,2025-08-10 09:32:00,177,None,0,False,185
FL005005,2025-08-10,HEL,AMS,OH-A139,A350,2025-08-10 09:04:00,325,ATC,44,False,273
FL005006,2025-08-10,HEL,BKK,OH-A116,A320,2025-08-10 05:20:00,579,None,0,False,161
FL005007,2025-08-10,HEL,AMS,OH-A147,A321,2025-08-10 05:19:00,463,Crew,40,False,195
FL005008,2025-08-10,HEL,BCN,OH-A140,A320,2025-08-10 07:54:00,451,None,0,False,148
FL005009,2025-08-10,HEL,ARN,OH-A146,A320,2025-08-10 06:15:00,64,None,0,False,102
FL005010,2025-08-10,HEL,CPH,OH-A138,A321,2025-08-10 06:20:00,570,Weather,41,False,157
FL005011,2025-08-11,HEL,FRA,OH-A134,A320,2025-08-11 20:05:00,530,Ground Handling,58,False,139
FL005012,2025-08-11,HEL,MUC,OH-A131,E190,2025-08-11 12:59:00,100,None,0,False,76
FL005013,2025-08-11,HEL,MUC,OH-A100,A350,2025-08-11 05:07:00,473,None,0,False,195
FL005014,2025-08-11,HEL,FRA,OH-A133,A320,2025-08-11 09:39:00,184,None,0,False,149
FL005015,2025-08-11,HEL,MAD,OH-A103,A350,2025-08-11 13:05:00,609,ATC,28,False,214
FL005016,2025-08-11,HEL,LHR,OH-A109,A320,2025-08-11 07:07:00,525,Weather,12,False,133
FL005017,2025-08-11,HEL,MUC,OH-A108,A321,2025-08-11 17:16:00,482,None,0,False,193
FL005018,2025-08-11,HEL,BCN,OH-A109,A320,2025-08-11 08:48:00,425,Crew,10,False,156
FL005019,2025-08-11,HEL,MUC,OH-A104,A321,2025-08-11 12:02:00,525,Technical,88,False,202
FL005020,2025-08-11,HEL,BKK,OH-A135,A321,2025-08-11 05:01:00,346,ATC,59,False,152
FL005021,2025-08-11,HEL,FCO,OH-A113,A350,2025-08-11 20:16:00,331,None,0,False,289
FL005022,2025-08-11,HEL,FCO,OH-A121,A320,2025-08-11 05:03:00,332,None,0,False,132
FL005023,2025-08-11,HEL,JFK,OH-A140,A320,2025-08-11 05:41:00,199,None,0,False,134
FL005024,2025-08-11,HEL,MUC,OH-A125,A321,2025-08-11 07:46:00,370,None,0,False,179
FL005025,2025-08-11,HEL,CDG,OH-A119,A350,2025-08-11 15:08:00,489,None,0,False,285
FL005026,2025-08-11,HEL,MUC,OH-A116,A320,2025-08-11 21:49:00,581,Late Aircraft,5,False,106
FL005027,2025-08-11,HEL,NRT,OH-A129,A350,2025-08-11 09:15:00,103,None,0,False,294
FL005028,2025-08-11,HEL,NRT,OH-A112,A350,2025-08-11 12:25:00,180,Crew,53,False,244
FL005029,2025-08-11,HEL,CDG,OH-A140,A320,2025-08-11 17:13:00,387,None,0,False,147
FL005030,2025-08-11,HEL,FRA,OH-A130,A350,2025-08-11 07:12:00,405,Ground Handling,5,False,164
FL005031,2025-08-11,HEL,LHR,OH-A125,A321,2025-08-11 09:28:00,94,None,0,False,149
FL005032,2025-08-11,HEL,ARN,OH-A106,A350,2025-08-11 16:26:00,501,None,0,False,250
FL005033,2025-08-11,HEL,CDG,OH-A123,E190,2025-08-11 10:35:00,461,Late Aircraft,26,False,78
FL005034,2025-08-11,HEL,CPH,OH-A124,A350,2025-08-11 13:58:00,61,None,0,False,206
FL005035,2025-08-11,HEL,AMS,OH-A125,A321,2025-08-11 16:15:00,370,Technical,14,False,200
FL005036,2025-08-11,HEL,ARN,OH-A124,A350,2025-08-11 21:24:00,464,None,0,False,229
FL005037,2025-08-11,HEL,CDG,OH-A142,A350,2025-08-11 20:05:00,102,None,0,False,238
FL005038,2025-08-12,HEL,LHR,OH-A143,A321,2025-08-12 06:41:00,413,None,0,False,132
FL005039,2025-08-12,HEL,MUC,OH-A128,A321,2025-08-12 06:15:00,177,None,0,False,136
FL005040,2025-08-12,HEL,JFK,OH-A106,A350,2025-08-12 14:33:00,119,None,0,False,240
FL005041,2025-08-12,HEL,NRT,OH-A127,A321,2025-08-12 06:30:00,60,Crew,24,False,181
FL005042,2025-08-12,HEL,LHR,OH-A143,A321,2025-08-12 13:05:00,274,None,0,False,121
FL005043,2025-08-12,HEL,MAD,OH-A128,A321,2025-08-12 13:05:00,542,None,0,False,146
FL005044,2025-08-12,HEL,AMS,OH-A120,A350,2025-08-12 19:11:00,189,None,0,False,249
FL005045,2025-08-12,HEL,MUC,OH-A107,A350,2025-08-12 14:35:00,154,None,0,False,260
FL005046,2025-08-12,HEL,OSL,OH-A134,A320,2025-08-12 08:42:00,616,None,0,False,158
FL005047,2025-08-12,HEL,JFK,OH-A124,A350,2025-08-12 09:45:00,536,ATC,54,False,249
FL005048,2025-08-12,HEL,OSL,OH-A147,A321,2025-08-12 14:32:00,157,Weather,58,False,144
FL005049,2025-08-12,HEL,ARN,OH-A111,E190,2025-08-12 16:19:00,471,None,0,False,57
FL005050,2025-08-12,HEL,FCO,OH-A118,A350,2025-08-12 07:47:00,334,Weather,5,False,181
FL005051,2025-08-12,HEL,AMS,OH-A134,A320,2025-08-12 19:10:00,591,None,0,False,115
FL005052,2025-08-12,HEL,ARN,OH-A108,A321,2025-08-12 11:19:00,459,Ground Handling,84,False,129
FL005053,2025-08-12,HEL,MAD,OH-A133,A320,2025-08-12 20:49:00,294,None,0,False,153
FL005054,2025-08-12,HEL,LHR,OH-A104,A321,2025-08-12 13:10:00,489,ATC,5,False,136
FL005055,2025-08-12,HEL,BKK,OH-A143,A321,2025-08-12 21:01:00,181,None,0,False,122
FL005056,2025-08-12,HEL,BKK,OH-A141,A350,2025-08-12 20:05:00,131,Ground Handling,40,False,297
FL005057,2025-08-12,HEL,MUC,OH-A120,A350,2025-08-12 11:52:00,194,None,0,False,209
FL005058,2025-08-12,HEL,FRA,OH-A140,A320,2025-08-12 21:30:00,558,None,0,False,98
FL005059,2025-08-12,HEL,FRA,OH-A147,A321,2025-08-12 08:47:00,345,Crew,55,False,122
FL005060,2025-08-12,HEL,BCN,OH-A129,A350,2025-08-12 10:18:00,537,None,0,False,254
FL005061,2025-08-13,HEL,FRA,OH-A128,A321,2025-08-13 11:24:00,164,Crew,52,False,203
FL005062,2025-08-13,HEL,NRT,OH-A127,A321,2025-08-13 10:11:00,390,None,0,False,178
FL005063,2025-08-13,HEL,MUC,OH-A100,A350,2025-08-13 13:43:00,166,None,0,False,235
FL005064,2025-08-13,HEL,CDG,OH-A105,E190,2025-08-13 18:53:00,406,None,0,False,58
FL005065,2025-08-13,HEL,LHR,OH-A136,A321,2025-08-13 05:38:00,617,None,0,False,209
FL005066,2025-08-13,HEL,MAD,OH-A101,A320,2025-08-13 09:14:00,130,None,0,False,128
FL005067,2025-08-13,HEL,MAD,OH-A133,A320,2025-08-13 06:31:00,255,None,0,False,109
FL005068,2025-08-13,HEL,MUC,OH-A109,A320,2025-08-13 10:09:00,590,Weather,43,False,173
FL005069,2025-08-13,HEL,OSL,OH-A101,A320,2025-08-13 19:26:00,349,None,0,False,106
FL005070,2025-08-13,HEL,OSL,OH-A118,A350,2025-08-13 21:32:00,177,None,0,False,222
FL005071,2025-08-13,HEL,LHR,OH-A145,A350,2025-08-13 07:26:00,107,None,0,False,200
FL005072,2025-08-13,HEL,ARN,OH-A139,A350,2025-08-13 07:36:00,617,None,0,False,208
FL005073,2025-08-13,HEL,FRA,OH-A129,A350,2025-08-13 09:51:00,135,None,0,False,250
FL005074,2025-08-13,HEL,AMS,OH-A123,E190,2025-08-13 10:41:00,502,None,0,False,55
FL005075,2025-08-13,HEL,AMS,OH-A116,A320,2025-08-13 07:26:00,145,None,0,False,135
FL005076,2025-08-13,HEL,BKK,OH-A137,A320,2025-08-13 18:21:00,554,Late Aircraft,19,False,119
FL005077,2025-08-13,HEL,LHR,OH-A130,A350,2025-08-13 08:53:00,248,None,0,False,287
FL005078,2025-08-13,HEL,JFK,OH-A104,A321,2025-08-13 10:07:00,460,None,0,False,191
FL005079,2025-08-13,HEL,OSL,OH-A117,A321,2025-08-13 05:03:00,143,ATC,17,False,193
FL005080,2025-08-13,HEL,BCN,OH-A112,A350,2025-08-13 07:06:00,219,ATC,5,False,245
FL005081,2025-08-13,HEL,NRT,OH-A112,A350,2025-08-13 18:35:00,71,None,0,False,225
FL005082,2025-08-13,HEL,JFK,OH-A117,A321,2025-08-13 10:41:00,233,Late Aircraft,79,False,131
FL005083,2025-08-14,HEL,AMS,OH-A132,A321,2025-08-14 05:07:00,462,Crew,56,False,197
FL005084,2025-08-14,HEL,CPH,OH-A122,E190,2025-08-14 09:27:00,442,None,0,False,92
FL005085,2025-08-14,HEL,BKK,OH-A137,A320,2025-08-14 12:55:00,218,Technical,21,False,125
