event_id,flight_id,event_type,severity,reported_at,resolved_hours
EV202162,FL005911,Technical Defect,Medium,2025-02-11 06:56:00,2.1
EV202163,FL002062,Delay,Low,2025-10-11 18:17:00,11.2
EV202164,FL007078,Baggage Issue,Low,2025-01-19 12:37:00,6.0
EV202165,FL001557,Delay,Low,2025-12-02 18:12:00,3.5
EV202166,FL000941,Gate Change,Low,2025-04-17 21:40:00,2.9
EV202167,FL006701,Technical Defect,Medium,2025-01-14 09:10:00,1.5
EV202168,FL005039,Delay,Medium,2025-09-17 16:49:00,3.5
EV202169,FL007955,Delay,Medium,2025-07-16 18:51:00,7.4
EV202170,FL004368,Technical Defect,Low,2025-11-17 12:52:00,3.1
EV202171,FL006202,Delay,High,2025-01-29 05:26:00,7.4
EV202172,FL004299,Baggage Issue,Low,2025-06-01 08:34:00,13.2
EV202173,FL000513,Technical Defect,Low,2025-07-20 17:51:00,1.9
EV202174,FL003117,Baggage Issue,Medium,2025-04-28 17:27:00,1.9
EV202175,FL007709,Gate Change,Medium,2025-01-14 12:18:00,1.3
EV202176,FL007799,Delay,Medium,2025-02-13 14:41:00,2.0
EV202177,FL003726,Delay,Medium,2025-06-30 05:04:00,1.9
EV202178,FL007086,Cleaning Issue,High,2025-07-16 12:10:00,2.1
EV202179,FL002181,Technical Defect,Medium,2025-06-05 21:55:00,0.6
EV202180,FL002520,Delay,Low,2025-08-13 08:53:00,2.4
EV202181,FL006340,Baggage Issue,Medium,2025-12-15 16:46:00,7.4
EV202182,FL000553,Technical Defect,Medium,2025-01-25 19:23:00,4.2
EV202183,FL000031,Technical Defect,Medium,2025-03-09 14:45:00,2.3
EV202184,FL002008,Delay,Low,2025-07-04 05:58:00,4.4
EV202185,FL000250,Delay,Medium,2025-02-10 06:51:00,5.0
EV202186,FL004548,Gate Change,Medium,2025-05-26 09:50:00,2.2
EV202187,FL006232,Technical Defect,Medium,2025-01-27 21:45:00,4.8
EV202188,FL005262,Technical Defect,Medium,2025-01-18 17:11:00,0.1
EV202189,FL001319,Cleaning Issue,Low,2025-02-21 19:31:00,8.9
EV202190,FL006949,Delay,High,2025-02-11 08:08:00,3.7
EV202191,FL003880,Gate Change,Low,2025-08-02 16:42:00,5.4
EV202192,FL002504,Fuel Issue,Low,2025-08-02 16:38:00,5.7
EV202193,FL004311,Technical Defect,Medium,2025-12-21 06:48:00,16.5
EV202194,FL001314,Crew Issue,Medium,2025-11-08 10:42:00,13.4
EV202195,FL008163,Gate Change,Low,2025-08-05 08:55:00,2.3
EV202196,FL003794,Technical Defect,Low,2025-11-30 15:56:00,4.3
EV202197,FL002707,Cleaning Issue,Medium,2025-08-26 05:35:00,6.4
EV202198,FL005678,Technical Defect,Critical,2025-12-07 11:38:00,4.8
EV202199,FL002496,Technical Defect,High,2025-08-12 21:01:00,0.9
EV202200,FL006271,Baggage Issue,High,2025-11-05 19:27:00,3.2
EV202201,FL003892,Gate Change,Medium,2025-03-07 21:13:00,8.6
EV202202,FL007192,Technical Defect,High,2025-12-21 07:19:00,2.3
EV202203,FL003976,Baggage Issue,High,2025-12-10 06:24:00,3.1
EV202204,FL005325,Baggage Issue,Low,2025-01-22 20:41:00,2.2
EV202205,FL004505,Gate Change,Medium,2025-12-28 11:34:00,4.2
EV202206,FL007992,Technical Defect,High,2025-05-31 15:01:00,5.0
EV202207,FL007215,Delay,High,2025-02-27 14:55:00,1.0
EV202208,FL003721,Baggage Issue,High,2025-09-22 20:11:00,4.1
EV202209,FL005824,Cleaning Issue,High,2025-04-03 14:48:00,1.3
EV202210,FL001776,Delay,Low,2025-09-01 06:19:00,0.8
EV202211,FL007080,Delay,Medium,2025-07-27 13:35:00,6.9
EV202212,FL005062,Cleaning Issue,Low,2025-08-30 14:39:00,5.5
EV202213,FL003176,Technical Defect,Medium,2025-12-01 14:41:00,1.9
EV202214,FL007305,Baggage Issue,Low,2025-09-14 18:27:00,6.6
EV202215,FL006334,Technical Defect,Medium,2025-07-31 07:09:00,0.5
EV202216,FL001383,Gate Change,Medium,2025-04-08 06:15:00,1.4
EV202217,FL007895,Delay,Medium,2025-05-18 05:56:00,1.7
EV202218,FL002336,Crew Issue,Low,2025-02-26 19:14:00,3.6
EV202219,FL000648,Technical Defect,High,2025-05-19 06:45:00,12.3
EV202220,FL002875,Technical Defect,Low,2025-01-05 13:25:00,0.9
EV202221,FL003575,Gate Change,Medium,2025-05-26 21:35:00,1.3
EV202222,FL000624,Cleaning Issue,High,2025-01-06 21:54:00,5.6
EV202223,FL004899,Crew Issue,High,2025-12-06 10:18:00,2.9
EV202224,FL003566,Delay,Medium,2025-04-05 20:49:00,4.9
EV202225,FL004812,Technical Defect,Low,2025-10-08 07:03:00,3.8
EV202226,FL004085,Delay,Low,2025-02-23 13:08:00,4.4
EV202227,FL004215,Cleaning Issue,Medium,2025-10-19 13:28:00,0.4
EV202228,FL001267,Delay,Low,2025-01-09 08:26:00,2.8
EV202229,FL006756,Crew Issue,Low,2025-01-16 12:00:00,7.8
EV202230,FL005143,Gate Change,Medium,2025-04-15 11:01:00,12.2
EV202231,FL001729,Crew Issue,Low,2025-04-25 09:42:00,4.5
EV202232,FL000912,Baggage Issue,High,2025-10-22 05:15:00,11.8
EV202233,FL007932,Delay,Medium,2025-10-13 12:40:00,4.2
EV202234,FL004298,Technical Defect,High,2025-07-10 12:29:00,4.1
EV202235,FL006643,Delay,Low,2025-02-14 12:16:00,4.4
EV202236,FL003947,Delay,High,2025-10-20 10:59:00,1.6
EV202237,FL002407,Delay,Critical,2025-04-08 16:30:00,1.8
EV202238,FL002412,Fuel Issue,Medium,2025-08-31 06:11:00,1.4
EV202239,FL000268,Delay,Low,2025-10-27 05:48:00,1.5
EV202240,FL004501,Delay,Low,2025-04-02 09:05:00,0.9
EV202241,FL005922,Delay,High,2025-07-22 17:20:00,3.9
EV202242,FL000905,Delay,Medium,2025-09-29 16:56:00,1.6
EV202243,FL000218,Delay,Low,2025-07-18 20:25:00,2.6
EV202244,FL001367,Baggage Issue,Low,2025-05-23 07:49:00,3.6
EV202245,FL003998,Baggage Issue,High,2025-04-19 13:16:00,7.8
EV202246,FL004255,Gate Change,Critical,2025-09-05 05:05:00,0.9
EV202247,FL004781,Fuel Issue,Low,2025-02-04 07:28:00,4.9
EV202248,FL006904,Delay,Medium,2025-07-23 12:58:00,2.8
EV202249,FL008040,Gate Change,High,2025-11-12 17:56:00,1.3
EV202250,FL007376,Gate Change,Medium,2025-03-25 07:14:00,2.8
EV202251,FL002579,Baggage Issue,Medium,2025-03-09 14:34:00,5.6
EV202252,FL003704,Delay,High,2025-07-30 09:58:00,5.6
EV202253,FL005901,Technical Defect,High,2025-07-11 15:15:00,1.4
EV202254,FL002181,Delay,Medium,2025-02-24 17:45:00,3.0
EV202255,FL007840,Technical Defect,Medium,2025-08-04 11:25:00,3.1
EV202256,FL001034,Baggage Issue,High,2025-01-30 21:01:00,0.8
EV202257,FL003803,Delay,Medium,2025-06-23 20:12:00,2.2
EV202258,FL006181,Fuel Issue,Low,2025-01-24 10:59:00,2.6
EV202259,FL000992,Cleaning Issue,Medium,2025-10-24 13:34:00,10.5
EV202260,FL008132,Technical Defect,Medium,2025-12-19 18:18:00,4.6
EV202261,FL001012,Cleaning Issue,Critical,2025-01-02 13:10:00,3.2
EV202262,FL002077,Technical Defect,Medium,2025-08-22 18:24:00,4.9
EV202263,FL003200,Delay,Low,2025-05-13 08:05:00,2.2
EV202264,FL005280,Cleaning Issue,Low,2025-02-08 15:26:00,4.4
EV202265,FL002666,Delay,High,2025-09-12 10:29:00,1.1
EV202266,FL004684,Delay,Medium,2025-11-17 18:09:00,1.8
EV202267,FL002600,Delay,Low,2025-01-18 10:30:00,2.0
EV202268,FL002858,Crew Issue,Medium,2025-02-23 21:42:00,0.4
EV202269,FL003981,Delay,Low,2025-12-02 18:07:00,6.0
EV202270,FL002432,Crew Issue,Low,2025-01-09 19:31:00,5.9
EV202271,FL004414,Fuel Issue,Low,2025-05-18 16:43:00,1.4
EV202272,FL003428,Cleaning Issue,Medium,2025-11-28 16:53:00,0.7
EV202273,FL002181,Cleaning Issue,Medium,2025-08-05 18:41:00,4.5
EV202274,FL003313,Delay,Low,2025-03-14 12:50:00,1.5
EV202275,FL003616,Gate Change,Medium,2025-01-04 07:10:00,5.1
EV202276,FL003997,Fuel Issue,Medium,2025-07-10 15:48:00,4.5
EV202277,FL005353,Delay,Low,2025-07-16 17:15:00,6.8
EV202278,FL002389,Cleaning Issue,Low,2025-07-05 17:38:00,1.7
EV202279,FL004575,Crew Issue,Medium,2025-03-19 08:11:00,2.1
EV202280,FL003573,Cleaning Issue,Medium,2025-12-14 15:45:00,1.5
EV202281,FL006203,Delay,Low,2025-05-04 19:58:00,0.5
EV202282,FL005099,Delay,Medium,2025-11-30 20:57:00,2.9
EV202283,FL002252,Cleaning Issue,High,2025-12-08 20:23:00,7.9
EV202284,FL001775,Delay,Low,2025-03-18 07:20:00,2.8
EV202285,FL003095,Cleaning Issue,Medium,2025-09-19 05:07:00,1.5
EV202286,FL002886,Delay,Low,2025-06-22 19:31:00,0.1
EV202287,FL004547,Technical Defect,Low,2025-08-24 20:22:00,1.7
EV202288,FL002044,Baggage Issue,Medium,2025-07-18 05:28:00,2.1
EV202289,FL007459,Cleaning Issue,Medium,2025-12-27 16:38:00,4.4
EV202290,FL006851,Technical Defect,High,2025-08-06 09:35:00,5.7
EV202291,FL005027,Gate Change,Low,2025-03-08 13:59:00,0.6
EV202292,FL005453,Delay,Medium,2025-11-05 05:21:00,1.9
EV202293,FL002365,Delay,Low,2025-01-22 09:27:00,3.6
EV202294,FL004597,Crew Issue,High,2025-09-18 14:21:00,5.9
EV202295,FL000303,Crew Issue,Medium,2025-10-07 05:21:00,1.9
EV202296,FL001131,Fuel Issue,High,2025-07-15 15:40:00,6.4
EV202297,FL004228,Delay,Medium,2025-01-09 08:26:00,3.8
EV202298,FL000809,Delay,Low,2025-05-03 12:58:00,3.1
EV202299,FL007808,Baggage Issue,Medium,2025-10-11 10:56:00,1.8
EV202300,FL006077,Technical Defect,High,2025-11-08 07:58:00,4.0
EV202301,FL005480,Baggage Issue,Low,2025-07-04 17:15:00,0.4
EV202302,FL007373,Delay,Low,2025-06-21 17:18:00,2.8
EV202303,FL003487,Fuel Issue,Medium,2025-03-26 06:49:00,5.2
EV202304,FL007070,Technical Defect,Medium,2025-06-20 05:13:00,3.4
EV202305,FL000632,Baggage Issue,Low,2025-08-22 18:24:00,3.2
EV202306,FL006575,Delay,Low,2025-12-09 07:40:00,1.8
EV202307,FL000957,Delay,Low,2025-06-29 08:57:00,3.6
EV202308,FL001013,Technical Defect,Medium,2025-01-28 16:26:00,5.5
EV202309,FL006109,Technical Defect,High,2025-03-12 13:06:00,3.2
EV202310,FL005780,Technical Defect,Medium,2025-06-28 14:40:00,5.1
EV202311,FL002595,Delay,Medium,2025-10-21 16:19:00,0.1
EV202312,FL001247,Technical Defect,Low,2025-08-05 08:55:00,3.3
EV202313,FL002406,Technical Defect,High,2025-04-17 08:40:00,4.4
EV202314,FL003831,Delay,Critical,2025-12-10 18:27:00,6.6
EV202315,FL001897,Delay,Medium,2025-04-02 07:05:00,6.0
EV202316,FL007683,Gate Change,Medium,2025-01-08 14:25:00,11.4
EV202317,FL007370,Delay,High,2025-09-11 11:20:00,8.5
EV202318,FL003316,Delay,Medium,2025-01-19 12:31:00,1.8
EV202319,FL002509,Technical Defect,Low,2025-06-03 05:59:00,3.2
EV202320,FL001626,Delay,Low,2025-02-25 10:39:00,0.9
EV202321,FL001454,Crew Issue,Low,2025-05-06 15:18:00,0.9
EV202322,FL000720,Gate Change,Medium,2025-05-06 14:27:00,1.3
EV202323,FL003017,Delay,Low,2025-07-23 13:22:00,1.7
EV202324,FL007341,Delay,Low,2025-12-22 13:04:00,0.8
EV202325,FL005836,Delay,Medium,2025-08-28 20:30:00,3.8
EV202326,FL000433,Cleaning Issue,Medium,2025-02-24 07:33:00,1.6
EV202327,FL003403,Delay,Medium,2025-02-16 05:52:00,4.5
EV202328,FL002709,Technical Defect,Medium,2025-05-05 19:04:00,2.4
EV202329,FL006285,Crew Issue,High,2025-11-22 20:25:00,1.3
EV202330,FL004311,Delay,Low,2025-06-09 19:33:00,3.9
EV202331,FL005602,Delay,Critical,2025-05-16 05:56:00,15.3
EV202332,FL000546,Crew Issue,Low,2025-04-07 10:51:00,2.0
EV202333,FL002922,Gate Change,Medium,2025-03-14 11:10:00,5.9
EV202334,FL002945,Delay,Medium,2025-06-30 10:15:00,0.5
EV202335,FL007189,Delay,Medium,2025-02-17 20:47:00,2.6
EV202336,FL006250,Crew Issue,High,2025-06-21 10:07:00,2.9
EV202337,FL000607,Delay,High,2025-11-24 13:20:00,6.8
EV202338,FL001363,Technical Defect,Low,2025-02-20 09:14:00,6.4
EV202339,FL006039,Delay,Medium,2025-01-23 08:06:00,2.0
EV202340,FL002963,Technical Defect,Medium,2025-03-07 14:48:00,6.6
EV202341,FL004172,Delay,Medium,2025-09-15 12:05:00,1.4
EV202342,FL003139,Delay,Low,2025-01-20 13:55:00,3.0
EV202343,FL002633,Gate Change,High,2025-01-08 14:01:00,10.4
EV202344,FL001032,Gate Change,Low,2025-02-02 08:50:00,1.6
EV202345,FL003357,Delay,Critical,2025-11-17 19:18:00,5.6
EV202346,FL006538,Delay,High,2025-01-01 15:47:00,1.6
EV202347,FL004829,Crew Issue,High,2025-11-28 17:57:00,5.3
EV202348,FL001423,Technical Defect,Medium,2025-08-06 17:42:00,3.5
EV202349,FL002247,Gate Change,High,2025-04-09 18:32:00,2.4
EV202350,FL005853,Delay,Low,2025-11-24 06:18:00,0.8
EV202351,FL004986,Gate Change,Medium,2025-01-23 20:39:00,2.1
EV202352,FL008171,Technical Defect,Medium,2025-03-14 19:58:00,4.6
EV202353,FL004354,Delay,Medium,2025-01-15 10:43:00,14.8
EV202354,FL007812,Gate Change,Medium,2025-04-17 10:47:00,4.5
EV202355,FL006315,Delay,Medium,2025-12-15 20:16:00,7.0
EV202356,FL007187,Delay,Low,2025-07-19 16:05:00,2.4
EV202357,FL001474,Technical Defect,Critical,2025-08-22 13:15:00,2.6
EV202358,FL003227,Delay,Medium,2025-03-22 14:36:00,2.7
EV202359,FL002929,Crew Issue,Medium,2025-12-13 10:43:00,11.9
EV202360,FL000828,Delay,High,2025-12-09 19:37:00,2.2
EV202361,FL004196,Delay,Critical,2025-06-24 12:46:00,1.2
EV202362,FL000463,Delay,Medium,2025-06-15 06:11:00,0.7
EV202363,FL005976,Crew Issue,High,2025-10-20 10:51:00,1.6
EV202364,FL002200,Fuel Issue,Medium,2025-06-09 19:59:00,0.6
EV202365,FL002761,Cleaning Issue,Low,2025-12-12 08:41:00,4.2
EV202366,FL002016,Fuel Issue,Medium,2025-04-19 11:30:00,3.0
EV202367,FL002511,Fuel Issue,Low,2025-04-04 08:56:00,4.7
EV202368,FL003768,Cleaning Issue,Medium,2025-03-16 18:11:00,6.6
EV202369,FL007336,Technical Defect,Low,2025-02-03 20:01:00,1.5
EV202370,FL001077,Baggage Issue,Medium,2025-11-15 14:01:00,3.6
EV202371,FL000895,Delay,Low,2025-04-14 08:46:00,3.0
EV202372,FL002612,Fuel Issue,Low,2025-07-07 11:59:00,1.6
EV202373,FL005974,Delay,Medium,2025-07-19 13:07:00,1.6
EV202374,FL006195,Baggage Issue,Low,2025-02-17 10:36:00,6.5
EV202375,FL006607,Delay,High,2025-09-11 15:23:00,3.3
EV202376,FL005570,Gate Change,Low,2025-03-01 07:43:00,0.9
EV202377,FL002147,Crew Issue,Medium,2025-12-22 13:17:00,5.1
EV202378,FL005403,Technical Defect,Medium,2025-06-27 10:26:00,1.8
EV202379,FL003591,Cleaning Issue,Medium,2025-10-13 15:11:00,3.4
EV202380,FL005602,Delay,Low,2025-07-18 21:28:00,0.2
EV202381,FL004270,Gate Change,High,2025-02-02 20:08:00,1.8
EV202382,FL007649,Fuel Issue,Low,2025-10-20 21:30:00,4.2
EV202383,FL006330,Gate Change,Low,2025-12-01 12:15:00,1.2
EV202384,FL008074,Gate Change,Medium,2025-07-17 12:35:00,0.7
EV202385,FL007180,Technical Defect,Low,2025-11-04 12:46:00,1.8
EV202386,FL004070,Crew Issue,Medium,2025-04-28 09:30:00,4.0
EV202387,FL003226,Technical Defect,Low,2025-03-22 18:06:00,6.1
EV202388,FL002299,Delay,Medium,2025-09-26 05:16:00,5.7
EV202389,FL002862,Delay,Low,2025-11-22 11:05:00,5.2
EV202390,FL001612,Technical Defect,Medium,2025-04-18 08:26:00,8.1
EV202391,FL002886,Delay,Medium,2025-03-26 10:09:00,6.4
EV202392,FL007191,Cleaning Issue,High,2025-03-25 13:57:00,4.3
EV202393,FL001606,Gate Change,Low,2025-07-10 11:10:00,3.5
EV202394,FL007206,Cleaning Issue,Medium,2025-09-02 11:29:00,3.1
EV202395,FL000457,Baggage Issue,Medium,2025-10-07 19:53:00,2.1
EV202396,FL001344,Fuel Issue,Low,2025-02-24 16:33:00,2.7
EV202397,FL007303,Delay,Medium,2025-02-06 15:20:00,1.5
EV202398,FL004328,Baggage Issue,Medium,2025-09-17 06:46:00,5.0
EV202399,FL002563,Delay,Low,2025-09-15 05:43:00,1.0
EV202400,FL001587,Delay,Medium,2025-06-01 06:25:00,5.3
EV202401,FL000092,Delay,Medium,2025-07-07 10:36:00,14.0
EV202402,FL001690,Baggage Issue,Low,2025-03-06 05:55:00,0.7
EV202403,FL001193,Baggage Issue,Medium,2025-07-05 12:00:00,5.0
EV202404,FL005639,Delay,Medium,2025-04-26 19:05:00,2.0
EV202405,FL007742,Fuel Issue,High,2025-08-14 05:07:00,6.4
EV202406,FL002057,Cleaning Issue,Medium,2025-12-17 12:19:00,3.7
EV202407,FL000502,Crew Issue,Low,2025-01-28 21:55:00,0.9
EV202408,FL008158,Baggage Issue,Medium,2025-11-30 15:31:00,3.1
EV202409,FL005685,Gate Change,Medium,2025-02-17 08:32:00,3.8
EV202410,FL003255,Technical Defect,High,2025-03-04 21:41:00,2.3
EV202411,FL006415,Technical Defect,Medium,2025-03-08 21:51:00,3.4
EV202412,FL005721,Delay,Low,2025-01-08 14:00:00,2.2
EV202413,FL006146,Cleaning Issue,Medium,2025-02-25 05:05:00,2.3
EV202414,FL001390,Gate Change,Low,2025-10-17 15:29:00,0.3
EV202415,FL002739,Technical Defect,Low,2025-06-13 07:10:00,0.6
EV202416,FL004279,Delay,Medium,2025-06-08 15:59:00,0.7
EV202417,FL005254,Technical Defect,Medium,2025-08-07 15:40:00,1.5
EV202418,FL004567,Delay,Low,2025-03-24 08:22:00,0.6
EV202419,FL002315,Crew Issue,Low,2025-02-19 20:50:00,0.9
EV202420,FL003044,Crew Issue,Low,2025-05-11 08:24:00,3.4
EV202421,FL003422,Crew Issue,Medium,2025-09-29 11:35:00,4.7
EV202422,FL000619,Baggage Issue,Medium,2025-02-27 13:32:00,2.3
EV202423,FL006826,Fuel Issue,High,2025-11-05 16:50:00,3.3
EV202424,FL005329,Delay,Low,2025-01-04 09:11:00,3.5
EV202425,FL004983,Gate Change,Medium,2025-02-06 06:17:00,10.5
EV202426,FL006291,Gate Change,Low,2025-05-01 21:51:00,0.6
EV202427,FL003849,Cleaning Issue,High,2025-03-04 21:41:00,2.6
EV202428,FL004833,Technical Defect,Medium,2025-06-08 14:49:00,0.6
EV202429,FL005643,Delay,Low,2025-05-15 10:41:00,3.4
EV202430,FL005338,Delay,Medium,2025-07-02 19:09:00,1.0
EV202431,FL006081,Cleaning Issue,High,2025-08-28 18:37:00,1.9
EV202432,FL000568,Delay,Low,2025-03-22 18:06:00,0.6
EV202433,FL007640,Delay,Low,2025-02-01 07:36:00,2.2
EV202434,FL004333,Fuel Issue,Medium,2025-01-19 10:20:00,2.4
EV202435,FL006312,Cleaning Issue,Low,2025-05-07 05:59:00,2.3
EV202436,FL000329,Gate Change,Low,2025-10-18 08:52:00,5.1
EV202437,FL003933,Delay,Low,2025-12-28 14:07:00,3.1
EV202438,FL003733,Technical Defect,Low,2025-10-12 07:03:00,1.5
EV202439,FL001791,Delay,Medium,2025-07-09 05:15:00,2.8
EV202440,FL007336,Delay,Critical,2025-07-07 06:49:00,1.6
EV202441,FL003865,Technical Defect,Low,2025-03-06 06:42:00,0.9
EV202442,FL007330,Fuel Issue,High,2025-04-23 13:32:00,1.6
EV202443,FL003614,Delay,Medium,2025-08-11 07:46:00,1.2
EV202444,FL004863,Baggage Issue,Low,2025-01-09 09:11:00,4.8
EV202445,FL004921,Delay,Medium,2025-05-10 15:28:00,7.0
EV202446,FL005207,Delay,Low,2025-08-25 07:41:00,2.8
EV202447,FL005138,Delay,Low,2025-11-20 10:05:00,1.1
EV202448,FL006590,Delay,Low,2025-11-05 12:45:00,8.1
EV202449,FL001782,Delay,Medium,2025-12-12 13:41:00,13.3
EV202450,FL005882,Delay,Medium,2025-08-22 15:30:00,0.4
EV202451,FL006622,Delay,Low,2025-03-29 15:14:00,2.5
EV202452,FL006733,Technical Defect,Low,2025-03-25 05:23:00,1.3
EV202453,FL003395,Delay,Medium,2025-12-01 12:12:00,0.6
EV202454,FL003451,Delay,High,2025-09-09 11:36:00,3.7
EV202455,FL006467,Crew Issue,Low,2025-10-10 16:19:00,1.1
EV202456,FL004227,Crew Issue,Medium,2025-07-03 15:27:00,1.0
EV202457,FL000129,Technical Defect,Medium,2025-02-27 09:43:00,6.2
EV202458,FL006171,Cleaning Issue,Medium,2025-08-04 09:28:00,2.6
EV202459,FL006324,Delay,High,2025-10-28 10:56:00,5.1
EV202460,FL004195,Crew Issue,Low,2025-04-01 16:45:00,7.0
EV202461,FL004512,Technical Defect,Low,2025-03-08 14:09:00,13.6
EV202462,FL004350,Technical Defect,Low,2025-06-13 16:07:00,2.8
EV202463,FL003477,Delay,High,2025-01-04 06:19:00,7.7
EV202464,FL005731,Delay,Low,2025-02-06 13:23:00,4.6
EV202465,FL001172,Baggage Issue,High,2025-10-11 12:34:00,3.5
EV202466,FL002370,Delay,Low,2025-11-11 09:49:00,3.4
EV202467,FL007284,Cleaning Issue,Medium,2025-05-07 20:55:00,3.8
EV202468,FL006590,Delay,Medium,2025-01-26 05:58:00,2.7
EV202469,FL000437,Technical Defect,High,2025-12-02 08:08:00,0.7
EV202470,FL001410,Technical Defect,Low,2025-11-30 19:19:00,1.3
EV202471,FL000934,Cleaning Issue,Medium,2025-06-11 18:41:00,0.2
EV202472,FL007868,Delay,High,2025-12-10 09:24:00,4.3
EV202473,FL006950,Technical Defect,High,2025-08-11 13:05:00,0.6
EV202474,FL004717,Baggage Issue,Critical,2025-09-04 17:46:00,1.0
EV202475,FL005657,Delay,High,2025-09-29 07:48:00,1.3
EV202476,FL005071,Gate Change,Low,2025-04-04 05:15:00,2.8
EV202477,FL006933,Delay,Low,2025-11-04 05:12:00,4.5
EV202478,FL007564,Cleaning Issue,Medium,2025-02-26 12:22:00,3.8
EV202479,FL007983,Fuel Issue,Low,2025-03-08 10:57:00,5.6
EV202480,FL002804,Delay,High,2025-02-10 07:31:00,6.1
EV202481,FL002794,Crew Issue,Medium,2025-03-18 07:37:00,4.0
EV202482,FL000943,Delay,Low,2025-10-09 18:52:00,2.0
EV202483,FL006646,Cleaning Issue,High,2025-11-20 13:43:00,0.6
EV202484,FL003440,Delay,Low,2025-02-12 19:31:00,1.7
EV202485,FL000316,Technical Defect,Medium,2025-04-18 12:30:00,1.2
EV202486,FL006806,Fuel Issue,Medium,2025-03-31 11:55:00,3.0
EV202487,FL007489,Delay,High,2025-08-21 18:24:00,5.6
EV202488,FL007023,Cleaning Issue,Medium,2025-11-09 15:35:00,1.7
EV202489,FL005232,Baggage Issue,Low,2025-01-26 18:12:00,12.6
EV202490,FL007176,Technical Defect,Low,2025-05-05 15:12:00,1.2
EV202491,FL007420,Delay,Medium,2025-08-31 09:30:00,2.3
EV202492,FL004470,Baggage Issue,Medium,2025-11-26 11:24:00,1.1
EV202493,FL004633,Gate Change,Low,2025-03-11 06:28:00,1.5
EV202494,FL002652,Technical Defect,Medium,2025-07-04 13:20:00,3.3
EV202495,FL005184,Technical Defect,Medium,2025-10-18 07:18:00,2.8
EV202496,FL008190,Gate Change,Low,2025-10-31 17:49:00,4.3
EV202497,FL007639,Technical Defect,Low,2025-09-28 09:30:00,4.4
EV202498,FL006953,Baggage Issue,Low,2025-10-08 10:41:00,5.8
EV202499,FL002484,Technical Defect,Medium,2025-08-03 12:20:00,3.6
EV202500,FL006218,Cleaning Issue,High,2025-01-10 18:09:00,2.1
EV202501,FL002830,Gate Change,Low,2025-02-25 08:00:00,2.3
EV202502,FL000145,Delay,Medium,2025-10-21 09:14:00,3.3
EV202503,FL006996,Cleaning Issue,High,2025-04-09 06:53:00,2.7
EV202504,FL002497,Cleaning Issue,Medium,2025-09-12 06:42:00,3.2
EV202505,FL007927,Cleaning Issue,High,2025-01-15 20:43:00,0.7
EV202506,FL004488,Delay,Low,2025-08-06 09:35:00,2.0
EV202507,FL005485,Technical Defect,Medium,2025-04-26 13:43:00,0.3
EV202508,FL004730,Delay,Medium,2025-08-03 20:02:00,8.6
EV202509,FL003533,Fuel Issue,Low,2025-05-19 06:51:00,2.9
EV202510,FL007463,Baggage Issue,Medium,2025-10-02 11:06:00,4.8
EV202511,FL000913,Delay,Medium,2025-06-19 21:59:00,5.0
EV202512,FL001331,Delay,Low,2025-10-12 12:05:00,6.9
EV202513,FL004989,Fuel Issue,Medium,2025-12-30 11:34:00,3.2
EV202514,FL007948,Technical Defect,Medium,2025-06-03 19:37:00,1.6
EV202515,FL006771,Gate Change,Low,2025-09-21 12:03:00,3.3
EV202516,FL005805,Delay,Low,2025-06-18 17:55:00,5.5
EV202517,FL000903,Delay,High,2025-05-24 11:39:00,1.6
EV202518,FL000479,Technical Defect,Critical,2025-09-09 07:56:00,2.2
EV202519,FL002387,Delay,Low,2025-11-04 06:52:00,1.5
EV202520,FL005871,Delay,Medium,2025-04-25 08:53:00,2.6
EV202521,FL000836,Technical Defect,Medium,2025-05-14 17:39:00,4.8
EV202522,FL002913,Delay,Medium,2025-05-31 19:13:00,3.4
EV202523,FL002784,Cleaning Issue,Low,2025-05-13 06:20:00,1.6
EV202524,FL001250,Gate Change,Low,2025-03-14 20:50:00,4.9
EV202525,FL004742,Delay,Low,2025-01-23 11:37:00,1.1
EV202526,FL001956,Delay,Low,2025-04-17 11:24:00,9.2
EV202527,FL001068,Technical Defect,Low,2025-09-25 05:08:00,8.0
EV202528,FL003559,Technical Defect,Low,2025-12-02 17:02:00,9.8
EV202529,FL003890,Baggage Issue,Low,2025-03-17 16:56:00,1.6
EV202530,FL001684,Crew Issue,Low,2025-05-27 17:45:00,1.1
EV202531,FL000112,Gate Change,Low,2025-03-29 21:35:00,6.4
EV202532,FL000587,Technical Defect,Critical,2025-11-09 15:35:00,7.7
EV202533,FL006770,Delay,Low,2025-05-07 11:12:00,3.9
EV202534,FL006745,Delay,High,2025-02-13 21:14:00,9.9
EV202535,FL005551,Delay,Medium,2025-10-27 08:16:00,1.1
EV202536,FL002193,Technical Defect,Medium,2025-02-28 12:09:00,6.4
EV202537,FL005332,Delay,Low,2025-11-10 16:37:00,4.1
EV202538,FL007570,Delay,High,2025-07-16 07:31:00,0.9
EV202539,FL006964,Delay,Low,2025-07-20 20:30:00,7.0
EV202540,FL005821,Fuel Issue,Low,2025-06-22 20:06:00,0.9
EV202541,FL001141,Delay,Low,2025-12-03 21:02:00,5.2
EV202542,FL003660,Baggage Issue,Low,2025-03-10 13:26:00,7.0
EV202543,FL007949,Fuel Issue,Low,2025-06-06 17:10:00,0.5
EV202544,FL006392,Fuel Issue,High,2025-01-23 19:09:00,6.9
